사건,신고시각,출동시각,현장도착시각,구조완료시각,복귀시각,신고,출동,구조,복귀,현장시도명,현장시군구명,손상지역경도,손상지역위도,사고원인명,소방서명,센터명,처리결과구분명,계절명
2839,2023.9.26 1:16,2023.9.26 1:17,2023.9.26 1:19,2023.9.26 1:35,2023.9.26 1:35,0:01,0:02,0:16,0:00,서울특별시,강동구,127.1113855,37.54534813,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,가을
2840,2023.9.26 9:04,2023.9.26 9:06,2023.9.26 9:09,2023.9.26 9:20,2023.9.26 9:30,0:02,0:03,0:11,0:10,서울특별시,영등포구,126.8995199,37.54352579,사체인양,119특수구조단,여의도수난구조대,기타안전조치,가을
2841,2023.9.26 13:37,2023.9.26 13:38,2023.9.26 13:44,2023.9.26 13:49,2023.9.26 14:10,0:01,0:06,0:05,0:21,서울특별시,영등포구,126.9311762,37.52692012,기타 수난 ,영등포소방서,구조대,구급대 인계,가을
2842,2023.9.26 19:11,2023.9.26 19:11,2023.9.26 19:15,2023.9.26 19:20,2023.9.26 19:30,0:00,0:04,0:05,0:10,서울특별시,성동구,127.0361846,37.54850574,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,가을
2843,2023.9.26 19:21,2023.9.26 19:25,2023.9.26 19:37,2023.9.26 19:45,2023.9.26 20:00,0:04,0:12,0:08,0:15,서울특별시,영등포구,126.8921722,37.54468076,기타 수난 ,영등포소방서,구조대,타기관 인계,가을
2844,2023.9.26 23:46,2023.9.26 23:55,2023.9.27 0:02,2023.9.27 0:17,2023.9.27 0:25,0:09,0:07,0:15,0:08,서울특별시,동작구,126.9567696,37.51474938,수색,119특수구조단,반포수난구조대,타기관 인계,가을
2845,2023.9.26 23:51,2023.9.26 23:53,2023.9.26 23:57,2023.9.27 0:10,2023.9.27 0:16,0:02,0:04,0:13,0:06,서울특별시,마포구,126.9422646,37.53669933,기타 수난 ,마포소방서,염리119안전센터,타기관 인계,가을
2846,2023.9.26 23:53,2023.9.26 23:55,2023.9.27 0:06,2023.9.27 0:07,2023.9.27 0:15,0:02,0:11,0:01,0:08,서울특별시,동작구,126.9569501,37.51479656,기타 수난 ,영등포소방서,구조대,인명검색,가을
2847,2023.9.27 4:42,2023.9.27 4:43,2023.9.27 4:48,2023.9.27 4:48,2023.9.27 4:52,0:01,0:05,0:00,0:04,서울특별시,영등포구,126.9017246,37.54074727,기타 수난 ,영등포소방서,구조대,인명검색,가을
2848,2023.9.27 8:22,2023.9.27 8:23,2023.9.27 8:29,2023.9.27 8:30,2023.9.27 8:35,0:01,0:06,0:01,0:05,서울특별시,영등포구,126.93722,37.53387522,기타 수난 ,119특수구조단,여의도수난구조대,구급대 인계,가을
2849,2023.9.27 12:35,2023.9.27 12:37,2023.9.27 12:40,2023.9.27 12:45,2023.9.27 12:45,0:02,0:03,0:05,0:00,서울특별시,서초구,126.9804371,37.50566131,익수,119특수구조단,반포수난구조대,타기관 인계,가을
2850,2023.9.27 16:18,2023.9.27 16:20,2023.9.27 16:24,2023.9.27 16:30,2023.9.27 16:34,0:02,0:04,0:06,0:04,서울특별시,송파구,127.0912044,37.5248858,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,가을
2851,2023.9.27 16:18,2023.9.27 16:20,2023.9.27 16:24,2023.9.27 16:35,2023.9.27 16:45,0:02,0:04,0:11,0:10,서울특별시,송파구,127.0912044,37.5248858,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,가을
2852,2023.9.27 16:31,2023.9.27 16:34,2023.9.27 16:41,2023.9.27 17:30,2023.9.27 17:40,0:03,0:07,0:49,0:10,서울특별시,송파구,127.0883596,37.51972006,익수,강남소방서,구조대,타기관 인계,가을
2853,2023.9.27 16:31,2023.9.27 16:34,2023.9.27 16:39,2023.9.27 17:50,2023.9.27 17:55,0:03,0:05,1:11,0:05,서울특별시,송파구,127.0883596,37.51972006,수색,119특수구조단,뚝섬수난구조대,기타안전조치,가을
2854,2023.9.27 20:07,2023.9.27 20:09,2023.9.27 20:20,2023.9.27 20:24,2023.9.27 20:32,0:02,0:11,0:04,0:08,서울특별시,강남구,127.023599,37.5326548,수색,119특수구조단,뚝섬수난구조대,기타안전조치,가을
2855,2023.9.27 20:07,2023.9.27 20:07,2023.9.27 20:07,2023.9.27 20:07,2023.9.27 20:07,0:00,0:00,0:00,0:00,서울특별시,성동구,127.034935,37.53692249,수색,119특수구조단,뚝섬수난구조대,기타안전조치,가을
2856,2023.9.27 20:07,2023.9.27 20:09,2023.9.27 20:20,2023.9.27 20:25,2023.9.27 20:30,0:02,0:11,0:05,0:05,서울특별시,강남구,127.023599,37.5326548,익수,119특수구조단,반포수난구조대,타기관 인계,가을
2857,2023.9.27 20:07,2023.9.27 20:07,2023.9.27 20:13,2023.9.27 20:16,2023.9.27 20:20,0:00,0:06,0:03,0:04,서울특별시,성동구,127.034935,37.53692249,수색,성동소방서,구조대,기타 구조활동,가을
2858,2023.9.28 3:03,2023.9.28 3:04,2023.9.28 3:06,2023.9.28 3:21,2023.9.28 3:25,0:01,0:02,0:15,0:04,서울특별시,강남구,127.0560779,37.5281258,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,가을
2859,2023.9.28 3:24,2023.9.28 3:25,2023.9.28 3:29,2023.9.28 3:29,2023.9.28 3:35,0:01,0:04,0:00,0:06,서울특별시,마포구,126.928375,37.54193742,수색,영등포소방서,구조대,타기관 인계,가을
2860,2023.9.28 4:30,2023.9.28 4:31,2023.9.28 4:37,2023.9.28 4:38,2023.9.28 4:45,0:01,0:06,0:01,0:07,서울특별시,용산구,126.9495069,37.52928206,수색,영등포소방서,구조대,타기관 인계,가을
2861,2023.9.28 4:35,2023.9.28 4:36,2023.9.28 4:40,2023.9.28 4:45,2023.9.28 4:50,0:01,0:04,0:05,0:05,서울특별시,마포구,126.9409884,37.53649259,익수,119특수구조단,반포수난구조대,타기관 인계,가을
2862,2023.9.28 7:57,2023.9.28 7:58,2023.9.28 8:00,2023.9.28 8:55,2023.9.28 9:00,0:01,0:02,0:55,0:05,서울특별시,서초구,126.9973007,37.51273626,수색,119특수구조단,반포수난구조대,인명검색,가을
2863,2023.9.28 19:40,2023.9.28 19:41,2023.9.28 19:49,2023.9.28 19:49,2023.9.28 19:59,0:01,0:08,0:00,0:10,서울특별시,강남구,127.0560501,37.52828872,기타 수난 ,광진소방서,구조대,타 기관처리,가을
2864,2023.9.28 20:09,2023.9.28 20:10,2023.9.28 20:15,2023.9.28 21:50,2023.9.28 22:10,0:01,0:05,1:35,0:20,서울특별시,강남구,127.0560294,37.52804065,수색,강남소방서,구조대,인명검색,가을
2865,2023.9.29 2:32,2023.9.29 2:33,2023.9.29 2:36,2023.9.29 2:43,2023.9.29 2:50,0:01,0:03,0:07,0:07,서울특별시,동작구,126.9568204,37.51466274,기타 수난 ,119특수구조단,수난구조대,타기관 인계,가을
2866,2023.9.29 3:48,2023.9.29 3:50,2023.9.29 3:52,2023.9.29 3:52,2023.9.29 3:56,0:02,0:02,0:00,0:04,서울특별시,영등포구,126.9033532,37.54265232,기타 수난 ,영등포소방서,구조대,타 기관처리,가을
2867,2023.9.29 6:05,2023.9.29 6:06,2023.9.29 6:09,2023.9.29 6:09,2023.9.29 6:25,0:01,0:03,0:00,0:16,서울특별시,영등포구,126.9026504,37.54205722,기타 수난 ,영등포소방서,구조대,타기관 인계,가을
2868,2023.9.29 6:45,2023.9.29 6:46,2023.9.29 6:55,2023.9.29 7:10,2023.9.29 7:20,0:01,0:09,0:15,0:10,서울특별시,강동구,127.1112623,37.54322909,익수,광진소방서,구조대,구급대 인계,가을
2869,2023.9.29 6:45,2023.9.29 6:46,2023.9.29 6:48,2023.9.29 6:52,2023.9.29 7:00,0:01,0:02,0:04,0:08,서울특별시,강동구,127.1112623,37.54322909,기타 수난 ,119특수구조단,광나루수난구조대,구급대 인계,가을
2870,2023.9.29 8:50,2023.9.29 8:53,2023.9.29 8:56,2023.9.29 8:56,2023.9.29 9:05,0:03,0:03,0:00,0:09,서울특별시,마포구,126.9410384,37.53672848,기타 수난 ,마포소방서,염리119안전센터,타기관 인계,가을
2871,2023.9.29 16:00,2023.9.29 16:01,2023.9.29 16:05,2023.9.29 16:39,2023.9.29 17:00,0:01,0:04,0:34,0:21,서울특별시,동작구,126.9792706,37.50613524,수색,119특수구조단,반포수난구조대,인명검색,가을
2872,2023.9.29 20:21,2023.9.29 20:22,2023.9.29 20:26,2023.9.29 20:40,2023.9.29 21:10,0:01,0:04,0:14,0:30,서울특별시,송파구,127.0927683,37.52292782,기타 수난 ,송파소방서,잠실119안전센터,타기관 인계,가을
2873,2023.9.29 21:40,2023.9.29 21:42,2023.9.29 21:47,2023.9.29 21:47,2023.9.29 21:55,0:02,0:05,0:00,0:08,서울특별시,영등포구,126.9028686,37.54221329,기타 수난 ,영등포소방서,구조대,인명검색,가을
2874,2023.9.29 23:37,2023.9.29 23:38,2023.9.29 23:42,2023.9.29 23:45,2023.9.29 23:50,0:01,0:04,0:03,0:05,서울특별시,마포구,126.9410241,37.53654479,기타 수난 ,마포소방서,염리119안전센터,타기관 인계,가을
2875,2023.9.30 4:12,2023.9.30 4:18,2023.9.30 4:23,2023.9.30 4:23,2023.9.30 8:30,0:06,0:05,0:00,4:07,서울특별시,성동구,127.0348119,37.53642844,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,가을
2876,2023.9.30 4:40,2023.9.30 4:42,2023.9.30 4:48,2023.9.30 4:49,2023.9.30 5:00,0:02,0:06,0:01,0:11,서울특별시,마포구,126.9283074,37.54190609,기타 수난 ,영등포소방서,구조대,인명검색,가을
2877,2023.9.30 4:41,2023.9.30 4:44,2023.9.30 4:49,2023.9.30 4:58,2023.9.30 5:05,0:03,0:05,0:09,0:07,서울특별시,영등포구,126.9356351,37.53309908,기타 수난 ,마포소방서,염리119안전센터,타기관 인계,가을
2878,2023.9.30 9:02,2023.9.30 9:04,2023.9.30 9:08,2023.9.30 9:13,2023.9.30 9:25,0:02,0:04,0:05,0:12,서울특별시,서초구,127.0122204,37.52238415,익수,119특수구조단,반포수난구조대,기타안전조치,가을
2879,2023.9.30 15:51,2023.9.30 15:52,2023.9.30 16:00,2023.9.30 16:10,2023.9.30 16:15,0:01,0:08,0:10,0:05,서울특별시,용산구,127.0103332,37.52936713,기타 수난 ,용산소방서,구조대,자체처리,가을
2880,2023.9.30 15:51,2023.9.30 15:52,2023.9.30 15:57,2023.9.30 16:00,2023.9.30 16:10,0:01,0:05,0:03,0:10,서울특별시,용산구,127.0103332,37.52936713,익수,119특수구조단,반포수난구조대,타기관 인계,가을
2881,2023.9.30 18:40,2023.9.30 18:41,2023.9.30 18:44,2023.9.30 19:26,2023.9.30 19:35,0:01,0:03,0:42,0:09,서울특별시,용산구,126.9491315,37.52892665,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,가을
2882,2023.9.30 20:29,2023.9.30 20:33,2023.9.30 20:38,2023.9.30 20:48,2023.9.30 20:55,0:04,0:05,0:10,0:07,서울특별시,영등포구,126.93262,37.53392528,기타 수난 ,119특수구조단,여의도수난구조대,자체처리,가을
2883,2023.9.30 22:07,2023.9.30 22:09,2023.9.30 22:12,2023.9.30 22:15,2023.9.30 22:20,0:02,0:03,0:03,0:05,서울특별시,서초구,126.9810024,37.50640438,익수,119특수구조단,반포수난구조대,타기관 인계,가을
2884,2023.9.30 23:19,2023.9.30 23:21,2023.9.30 23:25,2023.9.30 23:35,2023.9.30 23:40,0:02,0:04,0:10,0:05,서울특별시,영등포구,126.9026671,37.5420072,수색,영등포소방서,구조대,타기관 인계,가을
2885,2023.9.30 23:19,2023.9.30 23:21,2023.9.30 23:24,2023.9.30 23:35,2023.9.30 23:40,0:02,0:03,0:11,0:05,서울특별시,영등포구,126.9026671,37.5420072,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,가을
2886,2023.10.1 4:12,2023.10.1 4:14,2023.10.1 4:19,2023.10.1 4:22,2023.10.1 4:32,0:02,0:05,0:03,0:10,서울특별시,마포구,126.9413795,37.53653433,수색,영등포소방서,구조대,타기관 인계,가을
2887,2023.10.1 4:12,2023.10.1 4:14,2023.10.1 4:16,2023.10.1 4:20,2023.10.1 4:28,0:02,0:02,0:04,0:08,서울특별시,마포구,126.9413795,37.53653433,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,가을
2888,2023.10.1 5:07,2023.10.1 5:08,2023.10.1 5:10,2023.10.1 5:18,2023.10.1 5:20,0:01,0:02,0:08,0:02,서울특별시,동작구,126.9569085,37.51455327,기타 수난 ,용산소방서,이촌119안전센터,타기관 인계,가을
2889,2023.10.1 5:07,2023.10.1 5:08,2023.10.1 5:10,2023.10.1 5:18,2023.10.1 5:25,0:01,0:02,0:08,0:07,서울특별시,동작구,126.9569085,37.51455327,기타 수난 ,용산소방서,구조대,타기관 인계,가을
2890,2023.10.1 5:07,2023.10.1 5:08,2023.10.1 5:10,2023.10.1 5:15,2023.10.1 5:20,0:01,0:02,0:05,0:05,서울특별시,동작구,126.9569085,37.51455327,익수,119특수구조단,반포수난구조대,타기관 인계,가을
2891,2023.10.1 8:52,2023.10.1 8:54,2023.10.1 8:59,2023.10.1 9:10,2023.10.1 9:15,0:02,0:05,0:11,0:05,서울특별시,종로구,126.9972291,37.58596701,침수,종로소방서,연건119안전센터,시설물,가을
2892,2023.10.1 23:16,2023.10.1 23:17,2023.10.1 23:23,2023.10.1 23:25,2023.10.1 23:35,0:01,0:06,0:02,0:10,서울특별시,마포구,126.9410354,37.53655381,기타 수난 ,마포소방서,구조대,타기관 인계,가을
2893,2023.10.2 3:27,2023.10.2 3:29,2023.10.2 3:40,2023.10.2 3:40,2023.10.2 3:50,0:02,0:11,0:00,0:10,서울특별시,성동구,127.0350796,37.53701528,수색,강남소방서,구조대,타 기관처리,가을
2894,2023.10.2 10:39,2023.10.2 10:42,2023.10.2 10:45,2023.10.2 10:45,2023.10.2 10:50,0:03,0:03,0:00,0:05,서울특별시,송파구,127.1022957,37.52442501,기타 수난 ,강동소방서,구조대,타 기관처리,가을
2895,2023.10.2 13:47,2023.10.2 13:50,2023.10.2 13:54,2023.10.2 14:00,2023.10.2 14:15,0:03,0:04,0:06,0:15,서울특별시,마포구,126.9017874,37.54807561,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,가을
2896,2023.10.2 15:02,2023.10.2 15:03,2023.10.2 15:11,2023.10.2 15:11,2023.10.2 15:20,0:01,0:08,0:00,0:09,서울특별시,영등포구,126.9032917,37.542449,기타 수난 ,영등포소방서,구조대,인명검색,가을
2897,2023.10.2 17:26,2023.10.2 17:27,2023.10.2 17:33,2023.10.2 17:34,2023.10.2 18:00,0:01,0:06,0:01,0:26,서울특별시,마포구,126.9405634,37.53683968,기타 수난 ,영등포소방서,구조대,인명검색,가을
2898,2023.10.2 21:03,2023.10.2 21:04,2023.10.2 21:10,2023.10.2 21:30,2023.10.2 21:40,0:01,0:06,0:20,0:10,서울특별시,마포구,126.941362,37.53649624,기타 수난 ,영등포소방서,구조대,인명검색,가을
2899,2023.10.2 23:07,2023.10.2 23:09,2023.10.2 23:14,2023.10.2 23:16,2023.10.2 23:24,0:02,0:05,0:02,0:08,서울특별시,마포구,126.9410938,37.53664459,기타 수난 ,영등포소방서,구조대,인명검색,가을
2900,2023.10.3 11:00,2023.10.3 11:00,2023.10.3 11:02,2023.10.3 11:05,2023.10.3 11:10,0:00,0:02,0:03,0:05,서울특별시,강남구,127.054276,37.52077855,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,가을
2901,2023.10.3 13:47,2023.10.3 13:49,2023.10.3 13:49,2023.10.3 13:49,2023.10.3 13:49,0:02,0:00,0:00,0:00,서울특별시,송파구,127.1033622,37.53452394,기타 수난 ,119특수구조단,뚝섬수난구조대,타 기관처리,가을
2902,2023.10.3 13:47,2023.10.3 13:49,2023.10.3 13:53,2023.10.3 14:08,2023.10.3 14:15,0:02,0:04,0:15,0:07,서울특별시,송파구,127.1033622,37.53452394,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,가을
2903,2023.10.3 15:01,2023.10.3 15:01,2023.10.3 15:08,2023.10.3 15:17,2023.10.3 15:40,0:00,0:07,0:09,0:23,서울특별시,용산구,127.0064229,37.52805525,고립,용산소방서,서빙고119안전센터,타 기관처리,가을
2904,2023.10.3 15:01,2023.10.3 15:01,2023.10.3 15:08,2023.10.3 15:17,2023.10.3 15:25,0:00,0:07,0:09,0:08,서울특별시,용산구,127.0064229,37.52805525,기타 수난 ,용산소방서,구조대,타기관 인계,가을
2905,2023.10.3 15:01,2023.10.3 15:01,2023.10.3 15:08,2023.10.3 15:15,2023.10.3 15:20,0:00,0:07,0:07,0:05,서울특별시,용산구,127.0064229,37.52805525,익수,119특수구조단,반포수난구조대,보호자 인계,가을
2906,2023.10.3 18:15,2023.10.3 18:18,2023.10.3 18:25,2023.10.3 18:50,2023.10.3 19:00,0:03,0:07,0:25,0:10,서울특별시,강서구,126.8370437,37.57813654,고립,119특수구조단,여의도수난구조대,자체처리,가을
2907,2023.10.3 19:57,2023.10.3 19:59,2023.10.3 20:04,2023.10.3 20:24,2023.10.3 20:30,0:02,0:05,0:20,0:06,서울특별시,금천구,126.9004851,37.43894844,사체인양,금천소방서,시흥119안전센터,타기관 인계,가을
2908,2023.10.3 19:57,2023.10.3 19:59,2023.10.3 20:04,2023.10.3 20:40,2023.10.3 20:50,0:02,0:05,0:36,0:10,서울특별시,금천구,126.9004851,37.43894844,익수,금천소방서,구조대,구급대 인계,가을
2909,2023.10.4 1:40,2023.10.4 1:42,2023.10.4 1:48,2023.10.4 2:30,2023.10.4 2:40,0:02,0:06,0:42,0:10,서울특별시,강서구,,,수색,강서소방서,방화119안전센터,타기관 인계,가을
2910,2023.10.4 4:08,2023.10.4 4:11,2023.10.4 4:11,2023.10.4 4:11,2023.10.4 4:11,0:03,0:00,0:00,0:00,서울특별시,광진구,127.0964941,37.53266958,기타 수난 ,119특수구조단,뚝섬수난구조대,타 기관처리,가을
2911,2023.10.4 9:45,2023.10.4 9:48,2023.10.4 9:53,2023.10.4 9:58,2023.10.4 10:03,0:03,0:05,0:05,0:05,서울특별시,용산구,127.0109277,37.52926347,기타 수난 ,용산소방서,이태원119안전센터,자체처리,가을
2912,2023.10.4 9:45,2023.10.4 9:48,2023.10.4 9:53,2023.10.4 9:54,2023.10.4 10:00,0:03,0:05,0:01,0:06,서울특별시,용산구,127.0109277,37.52926347,기타 수난 ,119특수구조단,반포수난구조대,기타안전조치,가을
2913,2023.10.4 9:59,2023.10.4 9:59,2023.10.4 10:01,2023.10.4 10:25,2023.10.4 10:25,0:00,0:02,0:24,0:00,서울특별시,강동구,127.1148217,37.54440299,기타 수난 ,119특수구조단,광나루수난구조대,인명검색,가을
2914,2023.10.4 12:10,2023.10.4 12:11,2023.10.4 12:14,2023.10.4 12:14,2023.10.4 12:24,0:01,0:03,0:00,0:10,서울특별시,마포구,126.9282682,37.54193309,기타 수난 ,마포소방서,구조대,인명검색,가을
2915,2023.10.4 14:18,2023.10.4 14:18,2023.10.4 14:20,2023.10.4 14:40,2023.10.4 14:50,0:00,0:02,0:20,0:10,서울특별시,서초구,126.9807702,37.50619174,기타 수난 ,서초소방서,구조대,인명검색,가을
2916,2023.10.4 17:17,2023.10.4 17:19,2023.10.4 17:26,2023.10.4 17:50,2023.10.4 18:00,0:02,0:07,0:24,0:10,서울특별시,강서구,126.8175194,37.55112691,침수,강서소방서,마곡119안전센터,구조물,가을
2917,2023.10.4 19:22,2023.10.4 19:23,2023.10.4 19:33,2023.10.4 19:40,2023.10.4 19:50,0:01,0:10,0:07,0:10,서울특별시,금천구,126.8923548,37.47701794,침수,금천소방서,현장대응단,자체처리,가을
2918,2023.10.5 0:29,2023.10.5 0:30,2023.10.5 0:32,2023.10.5 0:42,2023.10.5 0:45,0:01,0:02,0:10,0:03,서울특별시,광진구,127.1102112,37.54569289,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,가을
2919,2023.10.5 23:21,2023.10.5 23:22,2023.10.5 23:28,2023.10.5 23:29,2023.10.5 23:36,0:01,0:06,0:01,0:07,서울특별시,마포구,126.9413404,37.53652018,기타 수난 ,영등포소방서,구조대,인명검색,가을
2920,2023.10.6 0:47,2023.10.6 0:49,2023.10.6 0:52,2023.10.6 1:10,2023.10.6 1:15,0:02,0:03,0:18,0:05,서울특별시,강남구,127.05589,37.52792341,기타 수난 ,119특수구조단,뚝섬수난구조대,기타안전조치,가을
2921,2023.10.6 17:35,2023.10.6 17:36,2023.10.6 17:42,2023.10.6 17:46,2023.10.6 17:55,0:01,0:06,0:04,0:09,서울특별시,마포구,126.9411218,37.53655288,수색,영등포소방서,구조대,타기관 인계,가을
2922,2023.10.6 18:03,2023.10.6 18:06,2023.10.6 18:09,2023.10.6 18:15,2023.10.6 18:20,0:03,0:03,0:06,0:05,서울특별시,강동구,127.1102637,37.54362297,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,가을
2923,2023.10.7 1:35,2023.10.7 1:36,2023.10.7 1:40,2023.10.7 1:48,2023.10.7 1:55,0:01,0:04,0:08,0:07,서울특별시,송파구,127.0914776,37.52459339,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,가을
2924,2023.10.7 1:35,2023.10.7 1:36,2023.10.7 1:41,2023.10.7 1:48,2023.10.7 1:55,0:01,0:05,0:07,0:07,서울특별시,송파구,127.0914776,37.52459339,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,가을
2925,2023.10.7 1:58,2023.10.7 1:59,2023.10.7 2:01,2023.10.7 2:02,2023.10.7 2:20,0:01,0:02,0:01,0:18,서울특별시,강남구,127.0559934,37.52790542,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,가을
2926,2023.10.7 5:23,2023.10.7 5:24,2023.10.7 5:35,2023.10.7 5:35,2023.10.7 5:40,0:01,0:11,0:00,0:05,서울특별시,마포구,126.8908974,37.55155594,익수,119특수구조단,반포수난구조대,타기관 인계,가을
2927,2023.10.7 7:39,2023.10.7 7:40,2023.10.7 7:41,2023.10.7 7:43,2023.10.7 7:45,0:01,0:01,0:02,0:02,서울특별시,마포구,126.9087924,37.54565282,수색,영등포소방서,구조대,타 기관처리,가을
2928,2023.10.7 17:49,2023.10.7 17:51,2023.10.7 17:57,2023.10.7 18:20,2023.10.7 18:30,0:02,0:06,0:23,0:10,서울특별시,마포구,126.8698028,37.56617869,기타 수난 ,119특수구조단,여의도수난구조대,선박,가을
